date,country,energy_demand,outlier_flag,demand_z,demand_lag1,demand_lag7,demand_roll,demand_anomaly,daily_count,temperature_mean,temperature_max,precipitation,windspeed_max,is_bank_holiday,is_weekend,Amount of collisions happen each day
16/05/2018,Scotland,2008.3,0,0.958810082,1.167142471,0.838269938,1.54712761,-0.588317527,119,9.497,13.350,0.000,18.626,0,0,12
16/05/2018,Wales,2320.6,0,2.046806823,0.958810082,1.40996467,1.56434763,0.482459192,80.71,12.459,14.629,2.800,20.648,0,0,6
17/05/2018,England,2374.1,0,2.233191151,2.046806823,1.75799821,1.655325081,0.57786607,1554,9.673,14.430,0.000,16.450,0,0,276
17/05/2018,Scotland,2376.5,0,2.241552317,2.233191151,1.812694172,1.723209787,0.51834253,117,9.433,14.000,0.000,13.647,0,0,9
17/05/2018,Wales,2271.2,0,1.874706153,2.241552317,2.008484811,1.784475236,0.090230918,80.71,11.105,15.012,0.000,15.161,0,0,10
18/05/2018,England,2205.3,0,1.645122467,1.874706153,1.835338996,1.765363999,-0.120241532,1574,11.064,16.530,0.000,9.786,0,0,298
18/05/2018,Scotland,1980,0,0.860217999,1.645122467,1.167142471,1.738190209,-0.877972211,149,10.854,15.562,0.050,16.966,0,0,9
18/05/2018,Wales,1893.2,0,0.557822491,0.860217999,0.958810082,1.694343856,-1.136521365,80.71,12.264,16.029,0.000,12.325,0,0,3
19/05/2018,England,2176.6,0,1.545136856,0.557822491,2.046806823,1.637059914,-0.091923058,1888,13.385,19.780,0.000,14.855,0,1,242
19/05/2018,Scotland,2219.6,0,1.694941082,1.545136856,2.233191151,1.565392776,0.129548306,186,13.424,17.988,0.000,23.746,0,1,21
19/05/2018,Wales,2265.4,0,1.854500002,1.694941082,2.241552317,1.488499909,0.366000093,80.71,12.852,17.862,0.000,10.189,0,1,10
20/05/2018,England,2322,0,2.05168417,1.854500002,1.874706153,1.433206721,0.618477448,1873,14.690,20.750,0.020,15.831,0,1,218
20/05/2018,Scotland,2335.2,0,2.097670583,2.05168417,1.645122467,1.458489295,0.639181288,108,13.884,16.650,0.150,25.943,0,1,11
20/05/2018,Wales,2127,0,1.372339423,2.097670583,0.860217999,1.523139026,-0.150799603,80.71,14.219,19.362,0.000,11.040,0,1,3
21/05/2018,England,2066.7,0,1.162265124,1.372339423,0.557822491,1.59629923,-0.434034105,1661,15.129,21.050,0.940,12.291,0,0,254
21/05/2018,Scotland,2331,0,2.083038542,1.162265124,1.545136856,1.682648177,0.400390365,113,12.639,16.000,3.825,18.905,0,0,12
21/05/2018,Wales,2360.2,0,2.184766063,2.083038542,1.694941082,1.759491275,0.425274788,80.71,15.150,19.679,0.000,17.744,0,0,10
22/05/2018,England,2306.4,0,1.99733659,2.184766063,1.854500002,1.829466273,0.167870317,1565,14.285,19.570,0.000,23.920,0,0,257
22/05/2018,Scotland,2274.3,0,1.885505993,1.99733659,2.05168417,1.849871499,0.035634494,89,9.283,11.112,0.700,23.505,0,0,16
22/05/2018,Wales,2229.9,0,1.73082442,1.885505993,2.097670583,1.82613176,-0.09530734,80.71,15.914,20.496,0.000,17.408,0,0,10
23/05/2018,England,2015.3,0,0.983196817,1.73082442,1.372339423,1.773725165,-0.790528348,1616,13.372,18.670,0.080,20.281,0,0,250
23/05/2018,Scotland,1969,0,0.821895987,0.983196817,1.162265124,1.718133364,-0.896237377,115,10.244,13.975,0.000,16.807,0,0,6
23/05/2018,Wales,2189.2,0,1.589032978,0.821895987,2.083038542,1.669509202,-0.080476224,80.71,15.601,20.029,0.100,16.520,0,0,13
24/05/2018,England,2182.9,0,1.567084917,1.589032978,2.184766063,1.598936978,-0.031852061,1602,13.762,19.070,2.960,19.299,0,0,226
24/05/2018,Scotland,2183.1,0,1.567781681,1.567084917,1.99733659,1.510696815,0.057084866,134,11.182,15.988,0.000,16.033,0,0,14
24/05/2018,Wales,2177.3,0,1.547575529,1.567781681,1.885505993,1.449331828,0.098243702,80.71,13.955,16.462,5.067,21.083,0,0,3
25/05/2018,England,2151.3,0,1.45699623,1.547575529,1.73082442,1.401056047,0.055940183,1378,13.412,16.030,7.500,20.507,0,0,262
25/05/2018,Scotland,1961,0,0.794025433,1.45699623,0.983196817,1.361937734,-0.567912301,172,12.516,16.975,0.000,20.714,0,0,18
25/05/2018,Wales,1916.1,0,0.637601951,0.794025433,0.821895987,1.334913251,-0.6973113,80.71,14.107,15.996,9.033,13.663,0,0,10
26/05/2018,England,2296,0,1.96110487,0.637601951,1.589032978,1.308585531,0.652519339,1731,15.802,21.000,1.600,27.470,0,1,225
26/05/2018,Scotland,2353.2,0,2.160379329,1.96110487,1.567084917,1.361738659,0.79864067,147,12.152,15.700,0.000,22.956,0,1,6
26/05/2018,Wales,2304.9,0,1.992110861,2.160379329,1.567781681,1.446495003,0.545615858,80.71,16.507,20.479,0.833,33.219,0,1,13
27/05/2018,England,2284.6,0,1.921389331,1.992110861,1.547575529,1.507113458,0.414275873,2085,17.137,22.400,6.700,24.976,0,1,164
27/05/2018,Scotland,2201.8,0,1.6329291,1.921389331,1.45699623,1.560515429,0.072413671,127,12.341,16.300,0.000,20.384,0,1,10
27/05/2018,Wales,1983.5,0,0.872411366,1.6329291,0.794025433,1.585648696,-0.713237331,80.71,17.430,21.146,3.900,33.621,0,1,7
28/05/2018,England,1941.7,0,0.726787723,0.872411366,0.637601951,1.596846687,-0.870058964,1869,17.215,22.400,1.840,18.304,1,0,180
28/05/2018,Scotland,2224.3,0,1.711315032,0.726787723,1.96110487,1.609587511,0.101727521,156,14.086,19.512,0.000,13.570,1,0,14
28/05/2018,Wales,2239.5,0,1.764269084,1.711315032,2.160379329,1.573903249,0.190365836,80.71,18.174,21.562,0.800,14.086,1,0,8
29/05/2018,England,2268.1,0,1.863906314,1.764269084,1.992110861,1.517316071,0.346590243,1790,15.852,19.230,1.880,24.530,0,0,200
29/05/2018,Scotland,2258.4,0,1.830113268,1.863906314,1.921389331,1.499001136,0.331112132,110,13.001,16.325,0.000,18.790,0,0,17
29/05/2018,Wales,2257.1,0,1.825584303,1.830113268,1.6329291,1.485961698,0.339622604,80.71,17.965,21.262,3.100,21.146,0,0,7
30/05/2018,England,2097.5,0,1.269566756,1.825584303,0.872411366,1.51348387,-0.243917114,1405,14.725,17.320,6.480,18.728,0,0,189
30/05/2018,Scotland,2049.2,0,1.101298288,1.269566756,0.726787723,1.570220354,-0.468922066,106,13.257,17.825,0.750,17.426,0,0,15
30/05/2018,Wales,2314.5,0,2.025555525,1.101298288,1.711315032,1.623721864,0.401833662,80.71,15.693,17.096,10.067,14.792,0,0,9
31/05/2018,England,2354.9,0,2.166301822,2.025555525,1.764269084,1.668613363,0.497688459,1634,17.111,21.480,6.140,12.204,0,0,170
31/05/2018,Scotland,2333.7,0,2.092444854,2.166301822,1.863906314,1.726046611,0.366398244,97,13.984,16.975,0.775,12.354,0,0,14
31/05/2018,Wales,2268.6,0,1.865648224,2.092444854,1.830113268,1.758694974,0.10695325,80.71,17.568,20.779,4.600,12.074,0,0,5
01/06/2018,England,2017,0,0.989119309,1.865648224,1.825584303,1.763771396,-0.774652087,1668,17.388,21.230,3.760,12.131,0,0,154
01/06/2018,Scotland,1945.4,0,0.739677854,0.989119309,1.269566756,1.644276397,-0.904598543,79,15.884,20.088,1.125,11.118,0,0,9
01/06/2018,Wales,1852.7,0,0.416727813,0.739677854,1.101298288,1.568577982,-1.15185017,97.4,15.973,18.362,6.000,15.459,0,0,5
02/06/2018,England,1891.6,0,0.55224838,0.416727813,2.025555525,1.4707822,-0.91853382,1649,16.525,19.490,4.060,14.496,0,1,210
02/06/2018,Scotland,2100.7,0,1.280714978,0.55224838,2.166301822,1.260309751,0.020405227,71,15.455,19.762,2.225,11.431,0,1,16
02/06/2018,Wales,2156.4,0,1.474763708,1.280714978,2.092444854,1.133797344,0.340966363,97.4,15.682,19.146,0.267,12.089,0,1,9
03/06/2018,England,2197.9,0,1.619342205,1.474763708,1.865648224,1.045557181,0.573785024,1605,17.220,21.820,1.740,13.963,0,1,176
03/06/2018,Scotland,2130.3,0,1.383836026,1.619342205,0.989119309,1.010370607,0.37346542,77,14.504,18.225,1.450,12.719,0,1,15
03/06/2018,Wales,1899.6,0,0.580118934,1.383836026,0.739677854,1.066758709,-0.486639775,97.4,16.441,21.096,0.200,12.366,0,1,4
04/06/2018,England,1827.3,0,0.328238805,0.580118934,0.416727813,1.043964578,-0.715725773,1438,15.819,18.530,0.040,18.796,0,0,184
04/06/2018,Scotland,2076,0,1.194664643,0.328238805,0.55224838,1.031323291,0.163341352,77,13.351,15.725,0.025,17.052,0,0,8
04/06/2018,Wales,2130.4,0,1.384184408,1.194664643,1.280714978,1.123097043,0.261087366,97.4,18.472,22.029,1.300,17.036,0,0,7
05/06/2018,England,2108.4,0,1.307540386,1.384184408,1.474763708,1.13787839,0.169661996,1419,13.851,17.000,0.000,16.408,0,0,230
05/06/2018,Scotland,2118.3,0,1.342030196,1.307540386,1.619342205,1.113989344,0.228040852,97,11.832,15.263,0.000,17.340,0,0,18
05/06/2018,Wales,2048.9,0,1.100253142,1.342030196,1.383836026,1.074373342,0.0258798,97.4,15.882,18.046,0.067,15.962,0,0,15
06/06/2018,England,1826.6,0,0.325800131,1.100253142,0.580118934,1.033861502,-0.708061371,1571,13.719,18.760,0.000,14.784,0,0,272
06/06/2018,Scotland,1664.6,0,-0.238578581,0.325800131,0.328238805,0.997530244,-1.236108826,118,12.032,16.688,0.000,12.987,0,0,8
06/06/2018,Wales,1891.9,0,0.553293526,-0.238578581,1.194664643,0.916556332,-0.363262806,97.4,15.747,19.612,0.000,13.981,0,0,11
07/06/2018,England,1887.2,0,0.536919576,0.553293526,1.384184408,0.824931887,-0.288012311,1497,14.568,19.120,2.160,13.365,0,0,267
07/06/2018,Scotland,1929.3,0,0.683588364,0.536919576,1.307540386,0.703894054,-0.020305689,106,12.569,17.362,0.100,16.949,0,0,16
07/06/2018,Wales,1892.8,0,0.556428963,0.683588364,1.342030196,0.614758051,-0.058329087,97.4,16.575,20.029,0.867,15.440,0,0,8
08/06/2018,England,1929,0,0.682543219,0.556428963,1.100253142,0.502529303,0.180013916,1558,14.650,18.130,1.520,13.120,0,0,212
08/06/2018,Scotland,1707.9,0,-0.087729209,0.682543219,0.325800131,0.442856457,-0.530585666,98,12.574,16.175,0.000,14.132,0,0,12
08/06/2018,Wales,1675.8,0,-0.199559806,-0.087729209,-0.238578581,0.383780837,-0.583340643,97.4,16.175,17.979,3.167,13.119,0,0,13
09/06/2018,England,1917.8,0,0.643524443,-0.199559806,0.553293526,0.389354947,0.254169496,1652,15.475,19.640,0.380,13.090,0,1,241
09/06/2018,Scotland,1884.4,0,0.527164882,0.643524443,0.536919576,0.402245079,0.124919803,117,12.881,16.975,0.725,13.499,0,1,10
09/06/2018,Wales,1890.3,0,0.547719415,0.527164882,0.683588364,0.400851551,0.146867864,97.4,17.075,19.946,1.300,12.964,0,1,7
10/06/2018,England,1902.2,0,0.589176864,0.547719415,0.556428963,0.381441701,0.207735163,1705,16.270,21.250,0.720,12.519,0,1,239
10/06/2018,Scotland,1850.9,0,0.410456938,0.589176864,0.682543219,0.386119972,0.024336966,101,13.195,16.700,1.625,14.008,0,1,17
10/06/2018,Wales,1685.9,0,-0.164373232,0.410456938,-0.087729209,0.347250504,-0.511623736,97.4,17.488,20.996,0.167,14.342,0,1,10
11/06/2018,England,1647.9,0,-0.296758362,-0.164373232,-0.199559806,0.336301358,-0.63305972,1716,16.777,21.820,0.320,17.989,0,0,237
11/06/2018,Scotland,1860.1,0,0.442508075,-0.296758362,0.643524443,0.32241585,0.120092225,99,12.393,14.725,0.675,11.197,0,0,7
11/06/2018,Wales,1896,0,0.567577185,0.442508075,0.527164882,0.293699226,0.273877959,97.4,17.859,22.029,0.267,19.454,0,0,14
12/06/2018,England,1884.2,0,0.526468118,0.567577185,0.547719415,0.299472412,0.226995706,1647,14.815,17.810,0.280,16.860,0,0,266
12/06/2018,Scotland,1854.2,0,0.421953542,0.526468118,0.589176864,0.296436512,0.125517029,84,13.191,16.662,0.550,14.165,0,0,18
12/06/2018,Wales,1787,0,0.18784089,0.421953542,0.410456938,0.272547466,-0.084706576,97.4,15.972,19.596,0.267,17.560,0,0,8
13/06/2018,England,1558.1,0,-0.609605328,0.18784089,-0.164373232,0.240745174,-0.850350501,1612,15.274,20.090,0.940,22.302,0,0,232
13/06/2018,Scotland,1501.7,0,-0.806092731,-0.609605328,-0.296758362,0.177140588,-0.98323332,73,12.432,15.725,4.350,26.945,0,0,16
13/06/2018,Wales,1530.4,0,-0.70610712,-0.806092731,0.442508075,0.104378536,-0.810485656,97.4,15.368,17.729,1.467,22.533,0,0,6
14/06/2018,England,1763.3,0,0.105274375,-0.70610712,0.567577185,-0.059709349,0.164983724,1590,15.605,18.270,1.220,38.571,0,0,255
14/06/2018,Scotland,1801.2,0,0.237311123,0.105274375,0.526468118,-0.125752608,0.363063731,48,13.926,16.588,5.025,46.347,0,0,14
14/06/2018,Wales,1784.3,0,0.178434578,0.237311123,0.421953542,-0.16706075,0.345495328,97.4,15.242,17.196,2.833,36.197,0,0,10
15/06/2018,England,1766.4,0,0.116074215,0.178434578,0.18784089,-0.201849173,0.317923388,1723,14.214,17.390,0.280,18.283,0,0,254
15/06/2018,Scotland,1599.1,0,-0.46676874,0.116074215,-0.609605328,-0.212101555,-0.254667185,56,12.061,15.112,1.925,23.407,0,0,12
15/06/2018,Wales,1580,0,-0.533309687,-0.46676874,-0.806092731,-0.191696329,-0.341613358,97.4,13.580,15.862,0.533,18.986,0,0,7
16/06/2018,England,1765.7,0,0.113635541,-0.533309687,-0.70610712,-0.152727322,0.266362863,1659,13.977,17.710,3.520,28.367,0,1,214
16/06/2018,Scotland,1884.6,0,0.527861646,0.113635541,0.105274375,-0.035621228,0.563482873,53,11.491,13.750,6.175,18.367,0,1,14
16/06/2018,Wales,1892.2,0,0.554338672,0.527861646,0.237311123,0.024748382,0.529590289,97.4,13.960,16.446,4.767,30.810,0,1,7
17/06/2018,England,1871.5,0,0.482223614,0.554338672,0.178434578,0.070038032,0.412185582,1501,14.600,17.500,1.160,24.394,0,1,183
17/06/2018,Scotland,1845.9,0,0.393037842,0.482223614,0.116074215,0.113436466,0.279601376,57,12.520,16.250,0.500,22.227,0,1,10
17/06/2018,Wales,1648.4,0,-0.295016453,0.393037842,-0.46676874,0.153002698,-0.448019151,97.4,14.507,16.946,3.400,27.395,0,1,8
18/06/2018,England,1555.4,0,-0.619011639,-0.295016453,-0.533309687,0.177538739,-0.796550379,1529,16.580,20.190,1.080,27.177,0,0,240
18/06/2018,Scotland,1822.5,0,0.311516472,-0.619011639,0.113635541,0.165295603,0.146220869,67,13.273,16.125,0.525,32.412,0,0,15
18/06/2018,Wales,1850.5,0,0.40906341,0.311516472,0.527861646,0.193564308,0.215499103,97.4,15.239,17.229,1.167,28.360,0,0,9
19/06/2018,England,1833.2,0,0.348793338,0.40906341,0.554338672,0.176593131,0.172200207,1589,17.376,20.820,0.340,22.845,0,0,229
19/06/2018,Scotland,1839.5,0,0.370741399,0.348793338,0.482223614,0.147229512,0.223511887,65,12.089,14.862,3.700,23.585,0,0,13
19/06/2018,Wales,1838,0,0.36551567,0.370741399,0.393037842,0.131303481,0.234212189,97.4,15.743,17.679,3.200,22.955,0,0,4
20/06/2018,England,1582.2,0,-0.525645285,0.36551567,-0.295016453,0.127371743,-0.653017027,1559,16.690,20.290,0.520,28.663,0,0,239
20/06/2018,Scotland,1461.6,0,-0.945793882,-0.525645285,-0.619011639,0.094424767,-1.040218648,43,11.338,14.262,19.175,22.817,0,0,21
20/06/2018,Wales,1493.3,0,-0.835356813,-0.945793882,0.311516472,0.047741589,-0.883098402,97.4,15.136,17.262,2.500,26.447,0,0,10
21/06/2018,England,1796,0,0.219195263,-0.835356813,0.40906341,-0.116097452,0.335292715,1800,13.400,16.690,0.040,25.040,0,0,293
21/06/2018,Scotland,1827.1,0,0.327542041,0.219195263,0.348793338,-0.143221473,0.470763513,53,11.139,15.000,0.525,28.832,0,0,10
21/06/2018,Wales,1807.4,0,0.258910802,0.327542041,0.370741399,-0.146257372,0.405168175,97.4,13.002,16.179,0.000,21.662,0,0,8
22/06/2018,England,1717.4,0,-0.054632927,0.258910802,0.36551567,-0.162233172,0.107600245,1919,13.895,19.300,0.000,14.634,0,0,285
22/06/2018,Scotland,1511,0,-0.773693213,-0.054632927,-0.525645285,-0.2222544,-0.551438813,76,11.868,15.962,0.000,21.017,0,0,16
22/06/2018,Wales,1463.4,0,-0.939523007,-0.773693213,-0.945793882,-0.257689818,-0.681833189,97.4,13.030,17.696,0.000,14.337,0,0,18
23/06/2018,England,1718.2,0,-0.051845872,-0.939523007,-0.835356813,-0.256793979,0.204948107,2008,14.735,19.620,0.000,14.874,0,1,214
23/06/2018,Scotland,1720,0,-0.045574997,-0.051845872,0.219195263,-0.144863845,0.099288848,94,12.662,16.512,0.150,19.225,0,1,6
23/06/2018,Wales,1753.9,0,0.072526474,-0.045574997,0.327542041,-0.182688167,0.255214642,97.4,15.125,19.846,0.000,12.628,0,1,8
24/06/2018,England,1740.4,0,0.025494915,0.072526474,0.258910802,-0.219118963,0.244613878,2150,16.294,22.750,0.000,10.597,0,1,226
24/06/2018,Scotland,1693.2,0,-0.138941352,0.025494915,-0.054632927,-0.252464089,0.113522738,124,14.024,18.550,0.000,14.391,0,1,14
24/06/2018,Wales,1491.4,0,-0.841976069,-0.138941352,-0.773693213,-0.26450815,-0.577467919,97.4,16.405,21.179,0.000,10.939,0,1,8
25/06/2018,England,1461.2,0,-0.947187409,-0.841976069,-0.939523007,-0.274262844,-0.672924565,2322,19.410,26.080,0.000,11.236,0,0,298
25/06/2018,Scotland,1744,0,0.038036664,-0.947187409,-0.051845872,-0.275357758,0.313394423,135,15.341,21.538,0.000,12.849,0,0,14
25/06/2018,Wales,1778.1,0,0.156834899,0.038036664,-0.045574997,-0.262517396,0.419352296,97.4,18.494,23.562,0.000,10.811,0,0,18
26/06/2018,England,1776.4,0,0.150912407,0.156834899,0.072526474,-0.233601697,0.384514103,2446,19.912,26.490,0.000,14.286,0,0,300
26/06/2018,Scotland,1744.8,0,0.04082372,0.150912407,0.025494915,-0.222403706,0.263227426,119,14.541,19.575,0.000,11.285,0,0,13
26/06/2018,Wales,1713.9,0,-0.066826294,0.04082372,-0.138941352,-0.220213877,0.153387583,97.4,21.193,26.212,0.000,13.903,0,0,14
27/06/2018,England,1479.6,0,-0.883085136,-0.066826294,-0.841976069,-0.209911726,-0.67317341,2324,18.502,25.120,0.000,15.713,0,0,310
27/06/2018,Scotland,1473.8,0,-0.903291287,-0.883085136,-0.947187409,-0.21578445,-0.687506837,139,16.351,22.275,0.000,12.672,0,0,12
27/06/2018,Wales,1742.7,0,0.033507699,-0.903291287,0.038036664,-0.209513575,0.243021275,97.4,21.280,26.296,0.000,16.560,0,0,15
28/06/2018,England,1782,0,0.170421794,0.033507699,0.156834899,-0.21016057,0.380582365,2223,18.885,26.040,0.000,16.853,0,0,275
28/06/2018,Scotland,1797.2,0,0.223375846,0.170421794,0.150912407,-0.208219585,0.431595432,149,18.318,24.962,0.000,13.522,0,0,16
28/06/2018,Wales,1821.3,0,0.307335889,0.223375846,0.04082372,-0.197867665,0.505203555,97.4,20.768,26.112,0.000,16.587,0,0,8
29/06/2018,England,1755.7,0,0.078797349,0.307335889,-0.066826294,-0.159794498,0.238591847,2480,19.227,26.030,0.000,19.209,0,0,319
29/06/2018,Scotland,1483.4,0,-0.869846623,0.078797349,-0.883085136,-0.138991121,-0.730855502,142,14.791,18.150,0.000,15.487,0,0,19
29/06/2018,Wales,1450.5,0,-0.984464275,-0.869846623,-0.903291287,-0.137099905,-0.84736437,97.4,20.964,25.512,0.000,15.398,0,0,15
30/06/2018,England,1732.2,0,-0.003072403,-0.984464275,0.033507699,-0.148696046,0.145623643,2638,18.735,25.270,0.000,20.562,0,1,234
30/06/2018,Scotland,1772.8,0,0.138370658,-0.003072403,0.170421794,-0.153921774,0.292292432,143,15.271,20.275,0.000,17.522,0,1,19
30/06/2018,Wales,1768.1,0,0.121996707,0.138370658,0.223375846,-0.158500508,0.280497216,97.4,20.428,25.679,0.000,19.071,0,1,5
01/07/2018,England,1771.5,0,0.133841693,0.121996707,0.307335889,-0.172983242,0.306824935,2480,20.415,26.980,0.540,18.108,0,1,153
01/07/2018,Scotland,1743.6,0,0.036643136,0.133841693,0.078797349,-0.197768128,0.234411264,216,16.951,21.800,0.000,16.478,0,1,9
01/07/2018,Wales,1500.6,0,-0.809924932,0.036643136,-0.869846623,-0.203790158,-0.606134774,192.84,20.782,24.379,3.500,20.401,0,1,10
02/07/2018,England,1432.5,0,-1.047173021,-0.809924932,-0.984464275,-0.195229917,-0.851943104,2678,20.736,26.150,0.000,22.396,0,0,240
02/07/2018,Scotland,1695.1,0,-0.132322095,-1.047173021,-0.003072403,-0.204188309,0.071866213,175,14.630,17.712,0.000,17.814,0,0,12
02/07/2018,Wales,1759.8,0,0.093081008,-0.132322095,0.138370658,-0.222652551,0.315733558,192.84,22.811,27.529,0.000,21.277,0,0,10
03/07/2018,England,1767.5,0,0.119906416,0.093081008,0.121996707,-0.229122501,0.349028916,2550,18.722,24.130,0.000,21.185,0,0,210
03/07/2018,Scotland,1744.1,0,0.038385046,0.119906416,0.133841693,-0.229421114,0.26780616,164,15.773,20.700,0.000,15.213,0,0,9
03/07/2018,Wales,1729.4,0,-0.012827096,0.038385046,0.036643136,-0.243057777,0.230230681,192.84,20.695,25.712,0.000,25.111,0,0,5
04/07/2018,England,1522.4,0,-0.733977674,-0.012827096,-0.809924932,-0.250124954,-0.48385272,2445,18.252,23.950,0.300,12.691,0,0,174
04/07/2018,Scotland,1482.9,0,-0.871588532,-0.733977674,-1.047173021,-0.239275345,-0.632313187,180,17.484,22.062,0.325,13.958,0,0,8
04/07/2018,Wales,1749.9,0,0.058591198,-0.871588532,-0.132322095,-0.214191847,0.272783044,192.84,19.153,22.596,0.833,17.650,0,0,3
05/07/2018,England,1775,0,0.14603506,0.058591198,0.093081008,-0.186918519,0.332953579,2457,20.781,26.220,0.220,15.477,0,0,218
05/07/2018,Scotland,1775.1,0,0.146383442,0.14603506,0.119906416,-0.179353655,0.325737096,206,16.349,19.938,0.025,18.476,0,0,21
05/07/2018,Wales,1750.6,0,0.061029871,0.146383442,0.038385046,-0.175571222,0.236601093,192.84,19.523,23.296,0.633,14.900,0,0,9
06/07/2018,England,1748.3,0,0.053017087,0.061029871,-0.012827096,-0.172336247,0.225353334,2455,20.522,25.990,0.020,16.914,0,0,238
06/07/2018,Scotland,1559.4,0,-0.605076363,0.053017087,-0.733977674,-0.162929936,-0.442146427,167,15.160,19.588,0.075,15.601,0,0,23
06/07/2018,Wales,1503.6,0,-0.799473475,-0.605076363,-0.871588532,-0.144515463,-0.654958012,192.84,18.573,22.596,0.000,15.906,0,0,15
07/07/2018,England,1773.5,0,0.140809331,-0.799473475,0.058591198,-0.134213311,0.275022642,2777,21.198,26.970,0.000,15.174,0,1,230
07/07/2018,Scotland,1814.4,0,0.283297537,0.140809331,0.14603506,-0.122467864,0.405765401,181,16.551,21.512,0.025,14.796,0,1,16
07/07/2018,Wales,1832,0,0.344612755,0.283297537,0.146383442,-0.102858939,0.447471694,192.84,19.630,24.579,0.000,12.619,0,1,11
08/07/2018,England,1830.6,0,0.339735408,0.344612755,0.061029871,-0.074540465,0.414275873,2789,21.977,27.850,0.020,16.054,0,1,213
08/07/2018,Scotland,1769.8,0,0.1279192,0.339735408,0.053017087,-0.034725389,0.162644588,190,18.271,22.038,0.350,20.924,0,1,18
08/07/2018,Wales,1545.3,0,-0.654198214,0.1279192,-0.605076363,-0.024025087,-0.630173127,192.84,21.430,25.929,0.000,15.320,0,1,17
09/07/2018,England,1476.8,0,-0.89283983,-0.654198214,-0.799473475,-0.031042494,-0.861797336,2275,20.567,25.150,0.400,17.591,0,0,250
09/07/2018,Scotland,1784.5,0,0.179131342,-0.89283983,0.140809331,-0.044380545,0.223511887,202,15.562,19.188,0.125,14.266,0,0,8
09/07/2018,Wales,1845.3,0,0.390947551,0.179131342,0.283297537,-0.038905972,0.429853522,192.84,21.668,25.746,0.000,22.041,0,0,10
10/07/2018,England,1800.8,0,0.235917596,0.390947551,0.344612755,-0.023527398,0.259444994,2334,17.971,22.270,0.000,17.703,0,0,166
10/07/2018,Scotland,1786.9,0,0.187492508,0.235917596,0.339735408,-0.039055278,0.226547787,149,15.205,17.725,1.225,10.939,0,0,10
10/07/2018,Wales,1733.4,0,0.001108181,0.187492508,0.1279192,-0.060804264,0.061912444,192.84,19.949,23.596,0.100,17.601,0,0,6
11/07/2018,England,1546,0,-0.65175954,0.001108181,-0.654198214,-0.078920124,-0.572839416,2165,18.249,23.090,0.220,12.640,0,0,251
11/07/2018,Scotland,1424.8,0,-1.073998429,-0.65175954,-0.89283983,-0.078571742,-0.995426687,131,15.348,17.412,2.550,12.340,0,0,15
11/07/2018,Wales,1673.7,0,-0.206875827,-1.073998429,0.179131342,-0.104451542,-0.102424285,192.84,19.532,22.146,0.100,12.514,0,0,11
12/07/2018,England,1716.2,0,-0.05881351,-0.206875827,0.390947551,-0.159595423,0.100781913,2210,18.249,22.020,0.220,11.689,0,0,285
12/07/2018,Scotland,1738.5,0,0.018875659,-0.05881351,0.235917596,-0.223847003,0.242722661,108,15.223,17.900,0.600,12.603,0,0,22
12/07/2018,Wales,1762.4,0,0.102138938,0.018875659,0.187492508,-0.254852994,0.356991932,192.84,18.406,21.012,2.200,12.491,0,0,14
13/07/2018,England,1713.4,0,-0.068568204,0.102138938,0.001108181,-0.267046361,0.198478157,2129,18.305,22.740,2.980,11.292,0,0,241
13/07/2018,Scotland,1472.2,0,-0.908865398,-0.068568204,-0.65175954,-0.27700013,-0.631865268,113,15.894,19.038,1.025,15.234,0,0,9
13/07/2018,Wales,1447.4,0,-0.995264115,-0.908865398,-1.073998429,-0.313729539,-0.681534576,192.84,18.348,21.912,0.633,14.357,0,0,9
14/07/2018,England,1710.2,0,-0.079716425,-0.995264115,-0.206875827,-0.30248178,0.222765354,2333,19.523,24.810,0.420,14.955,0,1,191
14/07/2018,Scotland,1699.5,0,-0.116993291,-0.079716425,-0.05881351,-0.284316151,0.16732286,160,17.965,22.112,0.600,25.966,0,1,15
14/07/2018,Wales,1698.5,0,-0.12047711,-0.116993291,0.018875659,-0.292627548,0.172150438,192.84,17.974,22.146,0.067,16.397,0,1,8
15/07/2018,England,1701.9,0,-0.108632125,-0.12047711,0.102138938,-0.312535086,0.203902962,2627,20.134,25.850,0.000,15.402,0,1,179
15/07/2018,Scotland,1664.2,0,-0.239972109,-0.108632125,-0.068568204,-0.342645238,0.102673129,112,18.412,21.250,3.100,18.750,0,1,11
15/07/2018,Wales,1488.9,0,-0.850685617,-0.239972109,-0.908865398,-0.36713151,-0.483554107,192.84,18.610,22.762,0.533,15.239,0,1,13
16/07/2018,England,1418.3,0,-1.096643254,-0.850685617,-0.995264115,-0.358820113,-0.737823141,2172,19.010,23.820,3.340,17.843,0,0,258
16/07/2018,Scotland,1664,0,-0.240668873,-1.096643254,-0.079716425,-0.373302847,0.132633974,106,16.802,19.675,2.375,18.038,0,0,12
16/07/2018,Wales,1711.3,0,-0.075884224,-0.240668873,-0.116993291,-0.396296054,0.32041183,192.84,17.339,20.762,6.967,21.363,0,0,10
17/07/2018,England,1747.3,0,0.049533268,-0.075884224,-0.12047711,-0.39042333,0.439956598,1971,16.982,20.680,0.500,17.978,0,0,228
17/07/2018,Scotland,1750.2,0,0.059636343,0.049533268,-0.108632125,-0.366136133,0.425772477,115,15.029,17.838,2.575,14.421,0,0,14
